Cód. artículo;Artículo;Tipo unidad (Obsoleto);Precio estándar;Precio compra;Ultimo precio compra;Familia;Línea;Tipo;Obsoleto;Peso;Peso neto artículo;
VAR038;BOTELLA 20L AGUA;Uds;0,0000;6,0600;0;VARIOS;VARIOS;AMBIENTE;No;0;;
VAR039;AQUASERVICE MINI 50cl (pack 24uds);Uds;0,0000;6,0600;0;VARIOS;VARIOS;;No;0;;
VAR040;DIGEL DERMO DESINFECT. 5l.;Uds;0,0000;7,1500;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR041;NO USAR JD DELLADET VS2 20L;Uds;0,0000;54,0000;0;LIMP;HIGIEN;AMBIENTE;Si;0;;
VAR042;CAPSULAS INDRIYA FROM INDIA;Uds;0,0000;0,3630;0;VARIOS;VARIOS;AMBIENTE;No;0;;
VAR043;CAPSULAS APREGGIO DECAFFEINATO;Uds;0,0000;0,3460;0;VARIOS;VARIOS;AMBIENTE;No;0;;
VAR044;VASOS 200 CC PLASTICO;Uds;0,0000;0,1500;0;VARIOS;VARIOS;AMBIENTE;Si;0;;
VAR045;DIPOL ULTRA BAC STOP 12X1l.;Uds;0,0000;22,3700;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR046;NO USAR BOL. BAS. 80x80 G-150 10UND;Uds;0,0000;1,0900;0;LIMP;HIGIEN;AMBIENTE;Si;0;;
VAR048;VARIOS DE MAKRO;Uds;0,0000;0,0000;57,69;VARIOS;VARIOS;AMBIENTE;No;0;;
VAR049;DESENGRASANTE DINOPLAC FORTE 6KG;Uds;0,0000;16,6600;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR052;PALO ALUMINIO 140 D/ ROSCA AZUL;Uds;0,0000;16,8900;2,8;VARIOS;VARIOS;AMBIENTE;No;0;;
VAR053;TRANSPORTE NACIONAL;Uds;0,0000;22,2100;15;OTR-TTES;VAR-VEN;;No;0;;
VAR055;MANTENIMIENTO APPCC;Uds;0,0000;20,0000;29,97;VARIOS;VARIOS;AMBIENTE;No;0;;
VAR056;RIBBON ZEO W 110*300;Uds;15,4300;15,4300;15,45;MAUX;COMPON;AMBIENTE;No;0;;
VAR057;RIBBON ZEE 110 *74;Uds;5,8000;5,8000;5,8;MAUX;COMPON;AMBIENTE;No;0;;
VAR058;COMUNITY MANAGER ALVARO foodVAC;Uds;0,0000;0,0000;0;VARIOS;VARIOS;AMBIENTE;No;0;;
VAR060;ALARMA;Uds;0,0000;0,0000;0;VARIOS;VARIOS;;No;0;;
VAR061;JD ALCOSAN VT10 5 LITROS;Uds;0,0000;33,6800;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR062;ASESORIA;Uds;0,0000;0,0000;1490;VARIOS;VARIOS;;No;0;;
VAR063;PEQUEÑO MENAJE Y ENSERES;Uds;0,0000;20,0000;157,7;VARIOS;VAR-VEN;;No;0;;
VAR064;COMIDAS PROSPECCION MERCADO;Uds;0,0000;0,0000;0;VARIOS;VARIOS;;No;0;;
VAR065;TRANSPORTE INTERNACIONAL;Uds;0,0000;0,0000;125;OTR-TTES;VAR-VEN;;No;0;;
VAR066;ASESORIA FINANCIERA EXTERNA;Uds;0,0000;0,0000;1000;VARIOS;VARIOS;;No;0;;
VAR067;TELEFONIA;Uds;0,0000;0,0000;79,24;VARIOS;VARIOS;;No;0;;
VAR068;INTERNET;Uds;0,0000;0,0000;0;VARIOS;VARIOS;;No;0;;
VAR069;GASTOS REPRESENTACION CLIENTES;Uds;0,0000;0,0000;0;VARIOS;VARIOS;;No;0;;
VAR070;GASOIL;Uds;0,0000;0,0000;41,32;VARIOS;VARIOS;;No;0;;
VAR071;SEO GOOGLE;Uds;0,0000;0,0000;0;VARIOS;VARIOS;;No;0;;
VAR072;COMISIONES COMERCIALES;Uds;0,0000;0,0000;552,17;VARIOS;VARIOS;;No;0;;
VAR073;MANTENIMIENTO INFORMÁTICO;Uds;0,0000;0,0000;0;VARIOS;VARIOS;;No;0;;
VAR074;KIT CONTROL DUREZA;Uds;0,0000;0,0000;0;VARIOS;VARIOS;;No;0;;
VAR075;SUMINISTRO ELÉCTRICO;Uds;0,0000;0,0000;91,03;VARIOS;VARIOS;;No;0;;
VAR076;ESTUCHE COULAND;Uds;0,0950;0,2700;0,272;MAUX;COMPON;AMBIENTE;No;0;;
VAR077;ALOJAMIENTO HOTELES;Uds;0,0000;0,0000;52,55;VARIOS;VARIOS;;No;0;;
VAR078;VIAJES PROSPECCION MERCADOS;Uds;0,0000;0,0000;109,09;VARIOS;COMPON;ESPECIAL;No;0;;
VAR079;FERIA SIAL;Uds;0,0000;0,0000;0;VARIOS;COMPON;CONGELAD;No;0;;
VAR080;VESTURARIO LABORAL;Uds;0,0000;0,0000;3,9;VARIOS;COMPON;CONGELAD;No;0;;
VAR081;OTROS APROVISIONAMIENTOS;Uds;0,0000;0,0000;0;VARIOS;COMPON;CONGELAD;No;0;;
VAR082;ALQUILER RENTING COCHE;Uds;0,0000;0,0000;1162,93;;;;No;0;;
VAR083;CATALOGOS Y TARJETAS COMERCIALES;Uds;0,0000;1,5875;0;OTR-MUES;VAR-VEN;;No;0;;
VAR084;GASTOS APOYO COMERCIAL;Uds;0,0000;0,0000;2,83;VARIOS;COMPON;CONGELAD;No;0;;
VAR085;GASTOS/INGRESOS EXTRAORDINARIOS;Uds;0,0000;0,0000;-497,26;OTR-EXTR;VAR-VEN;;No;0;;
VAR086;RAFA-VIAJES 629-24;Uds;0,0000;0,0000;0;VARIOS;COMPON;CONGELAD;No;0;;
VAR087;RAFA-DIETAS 629-25;Uds;0,0000;30,6000;2,27;VARIOS;COMPON;CONGELAD;No;0;;
VAR088;AXEXOR, INFORMES;Uds;0,0000;0,0000;0;VARIOS;VARIOS;;No;0;;
VAR089;PREVENCION DE RIESGOS LABORALES;Uds;0,0000;0,0000;0;VARIOS;COMPON;CONGELAD;No;0;;
VAR090;BATA POLIPROPILENO BLANCA CIERRE VELCRO (1 UNIDAD);Uds;0,5173;0,5173;0,5173;EPI;HIGIEN;AMBIENTE;No;0;;
VAR091;DINAN DESINFECTANTE 5 LITROS;Uds;0,0000;9,9800;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR092;NO USAR BAYETA CHICOPEE;Uds;0,0000;6,5000;6,5;LIMP;HIGIEN;AMBIENTE;Si;0;;
VAR093;CAPUCHA LARGA DE REJILLA;Uds;0,0000;2,3000;0;EPI;HIGIEN;AMBIENTE;No;0;;
VAR094;TURBANTE ELASTICO;Uds;0,5000;0,5000;0;EPI;HIGIEN;AMBIENTE;No;0;;
VAR095;MANGUITO POLIETILENO AZUL 20 MICRAS (1 UNIDAD);Uds;0,0235;0,0235;0,0155;EPI;HIGIEN;AMBIENTE;No;0;;
VAR096;RAFA: PEAJES Y VARIOS 629-26;Uds;0,0000;37,1900;14,09;VARIOS;COMPON;CONGELAD;No;0;;
VAR098;NO USAR BATA CRO.300 BL BELCRO Y GOMA PUÑO;Uds;0,0000;15,5500;0;EPI;HIGIEN;AMBIENTE;Si;0;;
VAR099;ACUMULADORES DE FRIO;Uds;0,1900;0,1900;0;MAUX;COMPON;CONGELAD;No;0;;
VAR100;NO USAR BOL.BAS.85*105 NEGRA 10 UDS;Uds;0,0000;1,9800;0;LIMP;HIGIEN;AMBIENTE;Si;0;;
VAR101;CAJAS CORCHO CA 042;Uds;0,0000;0,0000;0;MAUX;COMPON;AMBIENTE;Si;0;;
VAR102;TAPAS CORCHO TP 038-039;Uds;0,0000;0,0000;0;MAUX;COMPON;AMBIENTE;Si;0;;
VAR103;MASCARILLA BLACN2/C CON GOMA (1 UNIDAD);Uds;0,0000;1,0920;0;EPI;HIGIEN;AMBIENTE;No;0;;
VAR104;NO USAR BOL.BASURA.92*120 G-160;Uds;0,0000;36,0900;32,1;LIMP;HIGIEN;AMBIENTE;Si;0;;
VAR110;RAFA: GASOIL 629-23;Uds;0,0000;0,0000;0;VARIOS;COMPON;CONGELAD;No;0;;
VAR111;RAFA: ALOJAMIENTOS 629-22;Uds;0,0000;0,0000;0;VARIOS;COMPON;CONGELAD;No;0;;
VAR112;ETIQUETA P.P 50*25 S-2 (BLANCA);Uds;0,0060;0,0060;0,007;MAUX;COMPON;AMBIENTE;No;0;;
VAR113;ETIQUETA BLANCA P.P 90*60 ADH.FUERTE;Uds;0,0097;0,0097;0,0097;MAUX;COMPON;AMBIENTE;No;0;;
VAR118;CAJAS CARTON B1 MEDIANA;Uds;0,3474;0,3474;0,3474;MAUX;COMPON;AMBIENTE;No;0;;
VAR119;ENVASE FLOR 6 HUECO (GRATENES Y POSTRES);Uds;0,1033;0,1033;0,1143;MAUX;COMPON;AMBIENTE;No;0;;
VAR120;BOTA SEGURIDAD BLANCA;Uds;0,0000;24,4500;0;EPI;HIGIEN;AMBIENTE;No;0;;
VAR121;PRECINTO;Uds;1,5731;1,5731;1,77;MAUX;COMPON;AMBIENTE;No;0;;
VAR122;FILM ALIMENTARIO 45 (250 m bobina);Uds;5,7110;5,7110;7,35;MAUX;COMPON;AMBIENTE;No;0;;
VAR123;FILM ALIMENTARIO 30;Uds;5,1110;5,1100;5,25;MAUX;COMPON;AMBIENTE;No;0;;
VAR124;FOLLETOS;Uds;0,0000;0,0170;0;OTR-MUES;VAR-VEN;;No;0;;
VAR125;CAJAS MEDIANAS ANONIMAS;Uds;0,3473;0,3473;0,27;MAUX;COMPON;AMBIENTE;No;0;;
VAR126;CAJAS BLANCAS COULAND CONSUM;Uds;0,2608;0,2608;0;MAUX;COMPON;AMBIENTE;Si;0;;
VAR128;ESTUCHE BASE NEGRO PLASTICO SELECTIUM;Uds;0,8500;0,8500;1,05;MAUX;COMPON;AMBIENTE;No;0;;
VAR129;CAJA CARTON VACUM 71*30*14.5;Uds;0,6806;0,6806;0,6806;MAUX;COMPON;AMBIENTE;No;0;;
VAR130;ESTUCHE TARTAR ATUN 148*50,5*120;Uds;0,1600;0,1600;0;MAUX;COMPON;AMBIENTE;Si;0;;
VAR131;CAPUZ/BURKA PP CON MASCARILLA BLANCO (1 UNIDAD);Uds;0,1440;0,1440;0,144;EPI;HIGIEN;AMBIENTE;No;0;;
VAR132;MEJORA DE PRODUCTO;Uds;0,0000;0,0000;0;VARIOS;COMPON;CONGELAD;No;0;;
VAR133;MEJORA DE PROCESOS;Uds;0,0000;0,0000;0;VARIOS;COMPON;CONGELAD;No;0;;
VAR134;ENVASE TARTA QUESO;Uds;0,0800;0,0800;0,0835;MAUX;COMPON;AMBIENTE;Si;0;;
VAR135;BIDON 5 lt  DESENGRASANTE FREDEC MAQUINA FREGADORA;Uds;8,3100;8,3100;8,31;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR136;NITRÓGENO LIQUIDO REFRIGERADO;Uds;328,1600;0,0000;328,16;VARIOS;COMPON;CONGELAD;No;0;;
VAR137;CAJA B1 LARGA;Uds;0,0000;0,0000;0;MAUX;COMPON;AMBIENTE;Si;0;;
VAR138;COMIDAS EMPRESA;Uds;0,0000;7,2700;0;VARIOS;COMPON;CONGELAD;No;0;;
VAR139;PROPANO COMERCIAL;Uds;0,0000;0,0000;631,61;VARIOS;COMPON;CONGELAD;No;0;;
VAR140;SEGUROS;Uds;0,0000;0,0000;125;VARIOS;COMPON;CONGELAD;No;0;;
VAR141;OBSOLETO;Uds;0,0000;8,4900;0;VARIOS;COMPON;CONGELAD;Si;0;;
VAR142;CAJAS CARTON B1 PEQUEÑA;Uds;0,3942;0,3942;0,4466;MAUX;COMPON;AMBIENTE;No;0,1;;
VAR143;CAJAS CARTON B1 GRANDE;Uds;0,3800;0,3800;0;MAUX;COMPON;AMBIENTE;Si;0;;
VAR144;PROFESIONALES INDEPENDIENTES;Uds;0,0000;0,0000;478,75;;;;No;0;;
VAR145;ALQUILER NAVE;Uds;0,0000;0,0000;900;;;;No;0;;
VAR146;Renting Cuchillos;Uds;0,0000;0,0000;35;;;;No;0;;
VAR147;SERVICIOS EXTR (FINANCIEROS);Uds;0,0000;0,0000;80,61;OTR-EXTR;VAR-VEN;;No;0;;
VAR180;OTROS SERVICIOS VARIOS;Uds;0,0000;0,0000;125,82;OTR-TTES;VAR-VEN;;Si;0;;
VAR181;LEASING;Uds;0,0000;0,0000;331,72;;;;No;0;;
VAR301;FACTURACION DIFERENCIAS EN PRECIOS;Uds;0,0000;3,2800;11,91;OTR-RAPP;VAR-VEN;;No;;;
VAR302;CAJA MUESTRAS CONGELADO;Uds;0,0000;0,0000;36,89;OTR-MUES;VAR-VEN;CONGELAD;No;;;
VAR303;FACTURACION RAPELES 2020. (NO USAR¡¡¡);Uds;0,0000;0,0000;96,42;OTR-RAPP;VAR-VEN;;Si;;;
VAR304;DESCUENTO PRONTO PAGO;Uds;0,0000;0,0000;0,01;OTR-RAPP;VAR-VEN;;No;;;
VAR305;PRESTACION SERVICIOS;Uds;0,0000;0,0097;0;OTR-TTES;VAR-VEN;;Si;0,001005;;
VAR306;ETIQUETA IMPRESA 26*16 (PEQUEÑA BLANCA);Uds;0,0013;0,0013;0,0012;MAUX;COMPON;AMBIENTE;No;0,001005;;
VAR307;PALETS FACTURADOS POR PROVEEDORES;Uds;14,0000;0,0000;13;MAUX;COMPON;AMBIENTE;No;0;;
VAR308;DIFERENCIAS EN UNIDADES;Uds;0,0000;3,0000;-8,98;OTR-RAPP;VAR-VEN;;No;0;;
VAR309;MALETIN CORDERO SELECTIUM;Uds;1,9000;1,9000;2,955;MAUX;COMPON;AMBIENTE;No;0;;
VAR310;MALETIN COCHINILLO SELECTIUM;Uds;1,9000;9,0000;8,36;MAUX;COMPON;AMBIENTE;No;0;;
VAR311;MALETIN PULARDA SELECTIUM;Uds;1,5000;1,5000;0;MAUX;COMPON;AMBIENTE;Si;0;;
VAR312;ESTUCHE TAPA NEGRO PLÁSTICO SELECTIUM;Uds;0,8500;0,8500;1,05;MAUX;COMPON;AMBIENTE;No;0;;
VAR313;BOBINAS FILM MANUAL (NEGRO) PALETIZAR;Uds;6,2800;6,2800;6,28;MAUX;COMPON;AMBIENTE;No;0;;
VAR314;xxxxxxxxxxxxxxxxxxxxxxxxx;Uds;0,0000;4,5000;0,0003;;;;No;0;;
VAR315;MALETIN CABECERO LOMO SELECTIUM;Uds;1,7100;1,7100;1,7115;MAUX;COMPON;AMBIENTE;No;0;;
VAR316;CARGA 1 lt FOAM ANTISEPTICO INSTANT.;Uds;0,0000;0,0000;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR317;BOLSA BP.AZUL OSCURO 105/60/60/60 (descongelar);Uds;0,0690;0,0690;0,069;MAUX;COMPON;AMBIENTE;No;0;;
VAR318;BOTA AGUA SEGURIDAD PUNTERA Y SUELA ANTIDESLIZANTE;Uds;0,0000;0,0000;0;;;;No;0;;
VAR319;BOBINAS CHEMINE LAMINADO AZUL PEQUEÑO 2/C (1 UNIDAD);Uds;2,0580;2,0580;2,058;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR320;GUANTES NITRILO AZUL G/L (1 UNIDAD);Uds;0,0197;0,0197;0,0196;EPI;HIGIEN;AMBIENTE;No;0;;
VAR321;GUANTES NITRILO AZUL M (1 UNIDAD);Uds;0,0216;0,0216;0,0196;EPI;HIGIEN;AMBIENTE;No;0;;
VAR322;GUANTES NITRILO AZUL P/S (1 UNIDAD);Uds;0,0197;0,0197;0,0196;EPI;HIGIEN;AMBIENTE;No;0;;
VAR323;ROLLO PAPEL HIGIENICO (1 ROLLO);Uds;0,4754;0,4754;0,2938;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR324;BOL.BASURA AMARILLA 94x120;Uds;0,0000;0,0000;1,088;LIMP;HIGIEN;AMBIENTE;Si;0;;
VAR325;FREGONA HILO  MICROFIBRA 160 gr AZUL;Uds;2,2000;2,2000;2,2;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR326;CUBO VILEDA (FREGONA);Uds;10,0000;10,0000;1,95;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR327;CEPILLO ESCOBA (1 UNIDAD);Uds;1,7000;1,7000;1,7;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR328;PULVERIZADORES EXTRA CON PISTOLA;Uds;0,0000;0,0000;140,25;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR329;CEPILLO VILEDA REF100258;Uds;0,0000;0,0000;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR330;DI ENDUROSAFE VE7 1X20L W3496 100845242;Uds;41,2400;41,2400;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR331;SOFT CARE MED H5 6X0.8L 100858316 (DUPLICADO);Uds;6,6266;6,6266;0;LIMP;HIGIEN;AMBIENTE;Si;0;;
VAR332;GOOD SENSE 30 DAY G.APPLE 1X2PC 100867353;Uds;7,3267;7,3267;7,3267;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR333;DI AF SILICON VB1 1X20L W1779 100927310;Uds;157,9500;157,9500;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR334;SOFT CARE DES E SPRAY H5 1X5L 100958128;Uds;18,6850;18,6850;19,06;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR335;SOFT CARE MED H5 IC 1X1.3L E 100971690;Uds;10,1150;10,1150;10,115;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR336;SUMA SPECIAL L4 1X20L W3255+;Uds;42,0400;42,0400;42,04;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR337;DI ACIFOAM VF10 1X20L W1783;Uds;84,4400;84,4400;84,44;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR338;SUMA LIGTH D1.2 1X20L W1779;Uds;29,6600;29,6600;29,66;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR339;SUMA RINSE A5 1X20L W1779+;Uds;58,3400;58,3400;58,34;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR340;SUMA GRILL D9 1X5L W1779;Uds;12,2750;12,2750;12,275;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR341;SOFT CARE SENSITIVE 1X5LW1779;Uds;8,0950;8,0950;16,19;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR342;SUMA GRILL GEL D9.4 1X5L W2004;Uds;15,7700;15,7700;122,99;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR343;DI ALCOSPRAY VT10 1X20L E;Uds;50,3200;50,3200;50,32;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR344;SUMA INOX D7.1 1X0.75L W207 7513553;Uds;4,1416;4,1416;4,1416;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR345;DI DELLADET VS2 1X20L E 7514239;Uds;44,1700;44,1700;44,17;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR346;DI WIPER BLUE U-DRY 2PLY 2PC W1 7518270;Uds;10,5800;10,5800;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR347;GOOD SENSE BREAKDOWN 1X5L W1779 7516770;Uds;20,4800;20,4800;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR348;TASKI SPRINT MULTIUSO 1X0.75L W2245 7516996;Uds;3,4016;3,4016;3,4016;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR349;DI DIVOSAN 2010 1X20L E 100877847;Uds;28,7400;28,7400;28,74;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR350;DL DIVOSAN QC VT50 1X20L E 7517432;Uds;40,7500;40,7500;40,75;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR351;TASKI JONTEC ASSET 1X5L E,F,I,P 7512671;Uds;9,9500;9,9500;10,945;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR352;SUMA CHLOR D4.4 1X5L W3579 101102113;Uds;7,8600;7,8600;7,86;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR353;Dl DIVOSAN ENDUROPLUS VS63 1X20L E;Uds;53,8800;53,8800;42,33;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR354;OBSOLETO: TASKI SANI DRASTIC 1X1L E;Uds;2,2742;2,2742;23,9;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR355;HOJA LASER 2 ETIQUETAS POR HOJA;Uds;0,0569;0,0569;0,0525;MAUX;COMPON;AMBIENTE;No;0;;
VAR356;"CAJAS ""DECASA""";Uds;0,4600;0,4600;0,26;MAUX;COMPON;AMBIENTE;No;0;;
VAR357;MANGUITOS POLIETILENO VERDE 0.02mm (1 UNIDAD);Uds;0,0235;0,0235;0,0235;EPI;HIGIEN;AMBIENTE;No;0;;
VAR358;GUANTES NITRILO VERDE  (1 UNIDAD);Uds;0,1100;0,1100;0,11;EPI;HIGIEN;AMBIENTE;No;0;;
VAR359;GUANTES NITRILO BLANCO L (1 UNIDAD);Uds;0,3595;0,0360;0;EPI;HIGIEN;AMBIENTE;No;0;;
VAR360;GUANTES NITRILO NEGRO L 6.4 gr;Uds;0,0000;4,9340;0;EPI;HIGIEN;AMBIENTE;No;0;;
VAR362;GUANTES NITRILO BLANCO M (1 UNIDAD);Uds;0,0360;0,0360;0;EPI;HIGIEN;AMBIENTE;No;0;;
VAR3623;GUANTES NITRILO BLANCO S (1 UNIDAD);Uds;0,0360;0,0360;0;EPI;HIGIEN;AMBIENTE;No;0;;
VAR363;DELANTALES POLIETILENO VERDE (1 UNIDAD);Uds;0,0734;0,0734;0,0734;EPI;HIGIEN;AMBIENTE;No;0;;
VAR364;DELANTALES POLIETILENO BLANCO (1 UNIDAD);Uds;0,0744;0,0744;0,0744;EPI;HIGIEN;AMBIENTE;No;0;;
VAR365;MANGUITOS POLIETILENO BLANCO (1 UNIDAD);Uds;0,0235;0,0235;0,0235;EPI;HIGIEN;AMBIENTE;No;0;;
VAR366;GUANTE NITRILO VERDE G/L (1 UNIDAD);Uds;0,1100;0,1100;0,11;EPI;HIGIEN;AMBIENTE;No;0;;
VAR367;GUANTES NITRILO VERDE P/S (1 UNIDAD);Uds;0,1100;0,1100;0,11;EPI;HIGIEN;AMBIENTE;No;0;;
VAR368;GUANTES NITRILO MORADO M (1 UNIDAD);Uds;0,2600;0,2600;0,26;EPI;HIGIEN;AMBIENTE;No;0;;
VAR369;GUANTES NITRILO MORADO G/L (1 UNIDAD);Uds;0,2600;0,2600;0,26;EPI;HIGIEN;AMBIENTE;No;0;;
VAR370;GUANTES NITRILO MORADO P/S (1 UNIDAD);Uds;0,2600;0,2600;0,26;EPI;HIGIEN;AMBIENTE;No;0;;
VAR371;CAPUZ/BURKA PP CON MASCARILLA AZUL (1 UNIDAD);Uds;0,1156;0,1156;0,0756;EPI;HIGIEN;AMBIENTE;No;0;;
VAR372;CAPUZ/BURKA PP CON MASCARILLA VERDE (1 UNIDAD);Uds;0,1440;0,1440;0,144;EPI;HIGIEN;AMBIENTE;No;0;;
VAR373;ESTROPAJO-ESPONJA ACERO FOOD INDUS. (1 UNIDAD);Uds;1,3035;1,3035;1,3035;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR374;ROLLO 20 B.BASURA BLANCA 72*85 G-120 (1 ROLLO);Uds;1,0142;1,0142;0;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR375;ROLLO BOLSAS BASURA NEGRA 54*60 G-80 PEQUEÑA (1 ROLLO);Uds;0,5500;0,5500;0,55;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR376;ROLLO BOLSAS BASURA AMARILLA 85*105 G-140 GRANDE (1 ROLLO);Uds;1,1750;1,1750;1,175;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR377;ROLLO BOLSAS BASURA NEGRA 85*105 G-120 GRANDE (1 ROLLO);Uds;1,2500;1,2500;1,25;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR378;BAYETA SINTETICA 38*40 VERDES (1 UNIDAD);Uds;0,1400;0,1400;0,14;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR379;BAYETA SINTETICA 38*40 AMARILLAS (1 UNIDAD);Uds;0,1400;0,1400;0,14;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR380;BAYETA SINTETICA 38*40 AZULES (1 UNIDAD);Uds;0,1400;0,1400;0,14;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR381;VARIOS LIMPIEZA;Uds;0,0000;39,5000;11,5;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR382;MENU;Uds;0,0000;0,0000;0;MENCAT;FOODVAC;REFRIGER;Si;0;;
VAR383;ESTUCHE BASE CABECERO LOMO PLASTICO SELECTIUM;Uds;0,8300;0,8300;0,834;MAUX;COMPON;AMBIENTE;No;0;;
VAR384;ESTUCHE TAPA CABECERO LOMO PLASTICO SELECTIUM;Uds;0,6000;0,6000;0,6094;MAUX;COMPON;AMBIENTE;No;0;;
VAR385;CAJAS BLANCAS PARA MUESTRAS;Uds;0,1000;0,1000;0;MAUX;COMPON;AMBIENTE;No;0;;
VAR386;(no se usa) FILM BASE(323 MM)HAYEK (350 M X BOBINA);metros;67,5500;67,5500;0;MAUX;COMPON;AMBIENTE;No;0;;
VAR387;(no se usa) FILM TAPA(307 MM)HAYEK (800 M X BOBINA);metros;82,4000;82,4000;0;MAUX;COMPON;AMBIENTE;No;0;;
VAR388;ESTUCHE SECRETO IBERICO CON PATATAS CONGELADO;Uds;0,1600;0,1600;0;MAUX;COMPON;AMBIENTE;Si;0;;
VAR389;DI JONCLEAN 18 1X20L SF401400;Uds;80,7300;80,7300;84,23;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR390;BOLSAS AZULES DESCONGELAR;Uds;0,0600;0,0600;0;MAUX;COMPON;AMBIENTE;Si;0;;
VAR391;GUANTES NITRILO AZUL XS (1 UNIDAD);Uds;0,0288;0,0288;0,0288;EPI;HIGIEN;AMBIENTE;No;0;;
VAR392;CALZA COLOR AZUL POLIETILENO (CUBRE ZAPATOS) (1 UNIDAD);Uds;0,0180;0,0180;0,018;EPI;HIGIEN;AMBIENTE;No;0;;
VAR393;CAJA MUESTRAS REFRIGERADO;Uds;0,0000;0,0000;0;OTR-MUES;VAR-VEN;REFRIGER;No;0;;
VAR394;DI DIVOSAN OMEGA HP VS42 1X20L E;Uds;84,3400;84,3400;84,34;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR395;DI SUPER DILAC VA4 1X20L W1;Uds;34,7200;34,7200;52,8;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR396;DI DIVODES FG VT29 1X5L E X;Uds;20,9350;20,9350;19,88;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR397;SOFT CARE HYG E H5 IC 1X1.3 L W3987;Uds;8,9800;8,9800;34,93;LIMP;HIGIEN;AMBIENTE;Si;0;;
VAR398;BOBINAS FILM PALETIZAR ARANCO (2000 M x UD);metros;0,0476;0,0476;0,0486;MAUX;COMPON;AMBIENTE;No;0;;
VAR399;NO USAR ACTIVAL F4R;Uds;0,0000;29,6600;0;LIMP;HIGIEN;AMBIENTE;Si;0;;
VAR400;BOBINA TAPA PREC. PLÁSTICO 130x150 ARANCO;Uds;173,1200;173,1200;226,178;MAUX;COMPON;AMBIENTE;No;0;;
VAR401;DI ALCOSAN VT10 1X0.75 L E;Uds;3,5750;3,5750;3,17;LIMP;HIGIEN;AMBIENTE;No;0;;
VAR402;SERVICIO MAQUILA DESHUESAR;Uds;0,0000;0,0000;0;ELA-MAQ;VAR-VEN;;Si;0;;
VAR403;ESTUCHE SECRETO PX;Uds;0,1890;0,1890;0,2134;MAUX;COMPON;AMBIENTE;No;0;;
VAR404;CAJAS MARRONES : ARROCES LS 376x266x168;Uds;0,4373;0,4373;0,34;MAUX;COMPON;AMBIENTE;No;0;;
VAR405;VITOLA PAELLA VALENCIANA V1;Uds;0,0500;0,0500;0,112;MAUX;COMPON;AMBIENTE;Si;0;;
